id_ambulancia,t0,n_pm_w,n_cm_w,n_total_mant_w,dias_desde_ultima_interv,n_eventos_vehicular_w,n_eventos_electrico_w,n_eventos_equipamiento_w,n_episodios_downtime_w,downtime_total_dias_w,downtime_promedio_dias_w,disponibilidad_w,km_en_w,servicios_en_w,equipamiento_funcional,y_inoperativa_14
AMB-T2-009,2024-09-06,0,1,1,7,0,1,0,0,0.0,0.0,1.0,5145.0,79,1,0
AMB-T2-009,2024-09-13,0,1,1,14,0,1,0,0,0.0,0.0,1.0,5145.0,79,1,0
AMB-T2-009,2024-09-20,0,1,1,21,0,1,0,0,0.0,0.0,1.0,5145.0,79,1,0
AMB-T2-009,2024-09-27,0,1,1,28,0,1,0,0,0.0,0.0,1.0,5145.0,79,1,0
AMB-T2-009,2024-10-04,0,1,1,35,0,1,0,0,0.0,0.0,1.0,6080.0,81,1,0
AMB-T2-009,2024-10-11,0,1,1,42,0,1,0,0,0.0,0.0,1.0,6080.0,81,1,0
AMB-T2-009,2024-10-18,0,1,1,49,0,1,0,0,0.0,0.0,1.0,6080.0,81,1,0
AMB-T2-009,2024-10-25,0,1,1,56,0,1,0,0,0.0,0.0,1.0,6080.0,81,1,0
AMB-T2-009,2024-11-01,0,0,0,60,0,0,0,0,0.0,0.0,1.0,4991.0,76,1,0
AMB-T2-009,2024-11-08,0,0,0,60,0,0,0,0,0.0,0.0,1.0,4991.0,76,1,0
AMB-T2-009,2024-11-15,0,0,0,60,0,0,0,0,0.0,0.0,1.0,4991.0,76,1,0
AMB-T2-009,2024-11-22,0,0,0,60,0,0,0,0,0.0,0.0,1.0,4991.0,76,1,0
AMB-T2-009,2024-11-29,0,0,0,60,0,0,0,0,0.0,0.0,1.0,4991.0,76,1,0
AMB-T2-009,2024-12-06,0,0,0,60,0,0,0,0,0.0,0.0,1.0,2656.0,58,1,1
AMB-T2-009,2024-12-13,0,0,0,60,0,0,0,0,0.0,0.0,1.0,2656.0,58,1,1
AMB-T2-009,2024-12-20,0,1,1,2,0,0,1,1,3.5,3.5,0.9417,2656.0,58,0,0
AMB-T2-009,2024-12-27,0,1,1,9,0,0,1,1,3.5,3.5,0.9417,2656.0,58,0,0
AMB-T2-009,2025-01-03,0,1,1,16,0,0,1,1,3.5,3.5,0.9417,2882.0,67,0,0
AMB-T2-009,2025-01-10,0,1,1,23,0,0,1,1,3.5,3.5,0.9417,2882.0,67,0,0
AMB-T2-009,2025-01-17,1,1,2,4,1,0,1,1,3.5,3.5,0.9417,2882.0,67,0,1
AMB-T2-009,2025-01-24,1,1,2,11,1,0,1,1,3.5,3.5,0.9417,2882.0,67,0,1
AMB-T2-009,2025-01-31,1,3,4,1,1,1,2,2,5.7,2.85,0.905,2005.0,42,0,0
AMB-T2-009,2025-02-07,1,3,4,8,1,1,2,2,5.7,2.85,0.905,3788.0,62,0,0
AMB-T2-009,2025-02-14,1,3,4,15,1,1,2,2,5.7,2.85,0.905,3788.0,62,0,1
AMB-T2-009,2025-02-21,1,3,4,4,1,1,2,1,2.2,2.2,0.9633,3788.0,62,0,1
AMB-T2-009,2025-02-28,1,4,5,6,1,1,3,2,4.1,2.05,0.9317,3788.0,62,0,0
AMB-T2-009,2025-03-07,1,4,5,13,1,1,3,2,4.1,2.05,0.9317,2884.0,48,0,0
AMB-T2-009,2025-03-14,0,4,4,20,0,1,3,2,4.1,2.05,0.9317,2884.0,48,0,0
AMB-T2-009,2025-03-21,0,4,4,27,0,1,3,2,4.1,2.05,0.9317,2884.0,48,0,0
AMB-T2-009,2025-03-28,0,3,3,34,0,0,3,2,4.1,2.05,0.9317,2884.0,48,0,0
AMB-T2-009,2025-04-04,0,2,2,41,0,0,2,1,1.9,1.9,0.9683,4505.0,67,0,1
AMB-T2-009,2025-04-11,0,2,2,48,0,0,2,1,1.9,1.9,0.9683,4505.0,67,0,1
AMB-T2-009,2025-04-18,0,1,1,55,0,0,1,2,3.4,1.7,0.9433,4505.0,67,0,0
AMB-T2-009,2025-04-25,0,1,1,0,0,1,0,1,1.5,1.5,0.975,4505.0,67,1,0
AMB-T2-009,2025-05-02,0,1,1,7,0,1,0,1,1.5,1.5,0.975,6201.0,64,1,0
AMB-T2-009,2025-05-09,0,1,1,14,0,1,0,1,1.5,1.5,0.975,6201.0,64,1,0
AMB-T2-009,2025-05-16,0,1,1,21,0,1,0,1,1.5,1.5,0.975,6201.0,64,1,0
AMB-T2-009,2025-05-23,0,1,1,28,0,1,0,1,1.5,1.5,0.975,6201.0,64,1,0
AMB-T2-009,2025-05-30,0,1,1,35,0,1,0,1,1.5,1.5,0.975,6201.0,64,1,0
AMB-T2-009,2025-06-06,0,1,1,42,0,1,0,1,1.5,1.5,0.975,4086.0,46,1,0
AMB-T2-009,2025-06-13,0,1,1,49,0,1,0,1,1.5,1.5,0.975,4086.0,46,1,0
AMB-T2-009,2025-06-20,0,1,1,56,0,1,0,0,0.0,0.0,1.0,4086.0,46,1,0
AMB-T2-009,2025-06-27,0,0,0,60,0,0,0,0,0.0,0.0,1.0,4086.0,46,1,0
AMB-T2-009,2025-07-04,1,0,1,3,0,0,1,0,0.0,0.0,1.0,3464.0,32,1,0
AMB-T2-009,2025-07-11,1,0,1,10,0,0,1,0,0.0,0.0,1.0,3464.0,32,1,0
AMB-T2-009,2025-07-18,1,1,2,1,0,0,2,0,0.0,0.0,1.0,3464.0,32,0,0
AMB-T2-009,2025-07-25,1,1,2,8,0,0,2,0,0.0,0.0,1.0,3464.0,32,0,0
AMB-T2-009,2025-08-01,1,1,2,15,0,0,2,0,0.0,0.0,1.0,3804.0,39,0,0
AMB-T2-009,2025-08-08,1,1,2,22,0,0,2,0,0.0,0.0,1.0,3804.0,39,0,0
AMB-T2-009,2025-08-15,1,1,2,29,0,0,2,0,0.0,0.0,1.0,3804.0,39,0,0
AMB-T2-009,2025-08-22,1,1,2,36,0,0,2,0,0.0,0.0,1.0,3804.0,39,0,0
AMB-T2-009,2025-08-29,1,1,2,43,0,0,2,0,0.0,0.0,1.0,3804.0,39,0,0
AMB-T2-009,2025-09-05,0,1,1,50,0,0,1,0,0.0,0.0,1.0,3070.0,38,0,1
AMB-T2-009,2025-09-12,0,1,1,57,0,0,1,0,0.0,0.0,1.0,3070.0,38,0,1
AMB-T2-009,2025-09-19,0,1,1,1,0,0,1,1,4.7,4.7,0.9217,3070.0,38,0,0
AMB-T2-009,2025-09-26,0,1,1,8,0,0,1,1,4.7,4.7,0.9217,3070.0,38,0,0
AMB-T2-009,2025-10-03,0,1,1,15,0,0,1,1,4.7,4.7,0.9217,3848.0,46,0,0
AMB-T2-009,2025-10-10,0,1,1,22,0,0,1,1,4.7,4.7,0.9217,3848.0,46,0,0
AMB-T2-009,2025-10-17,0,1,1,29,0,0,1,1,4.7,4.7,0.9217,3848.0,46,0,0
AMB-T2-009,2025-10-24,0,1,1,36,0,0,1,1,4.7,4.7,0.9217,3848.0,46,0,0
AMB-T2-009,2025-10-31,0,1,1,43,0,0,1,1,4.7,4.7,0.9217,2407.0,36,0,0
AMB-T2-009,2025-11-07,0,1,1,50,0,0,1,1,4.7,4.7,0.9217,5108.0,58,0,0
AMB-T2-009,2025-11-14,0,1,1,57,0,0,1,1,4.7,4.7,0.9217,5108.0,58,0,0
AMB-T2-009,2025-11-21,0,0,0,60,0,0,0,0,0.0,0.0,1.0,5108.0,58,1,0
AMB-T2-009,2025-11-28,0,0,0,60,0,0,0,0,0.0,0.0,1.0,5108.0,58,1,0
AMB-T2-009,2025-12-05,0,0,0,60,0,0,0,0,0.0,0.0,1.0,5390.0,76,1,0
AMB-T2-009,2025-12-12,0,0,0,60,0,0,0,0,0.0,0.0,1.0,5390.0,76,1,0
AMB-T2-010,2024-03-01,1,2,3,37,0,2,1,1,4.5,4.5,0.925,4425.0,77,0,0
AMB-T2-010,2024-03-08,0,2,2,44,0,1,1,1,4.5,4.5,0.925,4425.0,77,0,0
AMB-T2-010,2024-03-15,0,2,2,51,0,1,1,1,4.5,4.5,0.925,4425.0,77,0,0
AMB-T2-010,2024-03-22,0,1,1,58,0,0,1,0,0.0,0.0,1.0,4425.0,77,0,0
AMB-T2-010,2024-03-29,0,0,0,60,0,0,0,0,0.0,0.0,1.0,4425.0,77,1,0
AMB-T2-010,2024-04-05,0,0,0,60,0,0,0,0,0.0,0.0,1.0,4255.0,100,1,0
AMB-T2-010,2024-04-12,0,0,0,60,0,0,0,0,0.0,0.0,1.0,4255.0,100,1,0
AMB-T2-010,2024-04-19,0,0,0,60,0,0,0,0,0.0,0.0,1.0,4255.0,100,1,0
AMB-T2-010,2024-04-26,0,0,0,60,0,0,0,0,0.0,0.0,1.0,4255.0,100,1,0
AMB-T2-010,2024-05-03,0,0,0,60,0,0,0,0,0.0,0.0,1.0,4484.0,87,1,0
AMB-T2-010,2024-05-10,0,0,0,60,0,0,0,0,0.0,0.0,1.0,4484.0,87,1,0
AMB-T2-010,2024-05-17,0,0,0,60,0,0,0,0,0.0,0.0,1.0,4484.0,87,1,1
AMB-T2-010,2024-05-24,0,0,0,60,0,0,0,0,0.0,0.0,1.0,4484.0,87,1,1
AMB-T2-010,2024-05-31,0,1,1,4,0,0,1,1,3.6,3.6,0.94,2151.0,34,0,1
AMB-T2-010,2024-06-07,0,2,2,5,1,0,1,2,8.9,4.45,0.8517,4227.0,59,0,1
AMB-T2-010,2024-06-14,0,3,3,0,1,1,1,3,9.4,3.13,0.8433,4227.0,59,0,0
AMB-T2-010,2024-06-21,0,3,3,7,1,1,1,3,9.4,3.13,0.8433,4227.0,59,0,1
AMB-T2-010,2024-06-28,0,3,3,14,1,1,1,3,9.4,3.13,0.8433,4227.0,59,0,1
AMB-T2-010,2024-07-05,1,6,7,1,1,3,3,6,21.0,3.5,0.65,4981.0,90,0,0
AMB-T2-010,2024-07-12,1,6,7,8,1,3,3,6,21.0,3.5,0.65,4981.0,90,0,0
AMB-T2-010,2024-07-19,1,6,7,15,1,3,3,6,21.0,3.5,0.65,4981.0,90,0,0
AMB-T2-010,2024-07-26,1,5,6,22,1,3,2,5,17.4,3.48,0.71,4981.0,90,0,0
AMB-T2-010,2024-08-02,1,4,5,29,0,3,2,4,12.1,3.02,0.7983,5092.0,95,0,0
AMB-T2-010,2024-08-09,1,4,5,36,0,3,2,4,12.1,3.02,0.7983,5092.0,95,0,1
AMB-T2-010,2024-08-16,1,3,4,43,0,2,2,3,11.6,3.87,0.8067,5092.0,95,0,1
AMB-T2-010,2024-08-23,1,4,5,6,1,2,2,4,16.5,4.12,0.725,5092.0,95,0,0
AMB-T2-010,2024-08-30,0,3,3,13,1,0,2,3,14.1,4.7,0.765,2187.0,30,0,0
AMB-T2-010,2024-09-06,0,1,1,20,1,0,0,1,4.9,4.9,0.9183,4156.0,60,1,0
AMB-T2-010,2024-09-13,0,1,1,27,1,0,0,1,4.9,4.9,0.9183,4156.0,60,1,0
AMB-T2-010,2024-09-20,0,1,1,34,1,0,0,1,4.9,4.9,0.9183,4156.0,60,1,0
AMB-T2-010,2024-09-27,0,1,1,41,1,0,0,1,4.9,4.9,0.9183,4156.0,60,1,0
AMB-T2-010,2024-10-04,0,1,1,48,1,0,0,1,4.9,4.9,0.9183,5375.0,60,1,0
AMB-T2-010,2024-10-11,0,1,1,55,1,0,0,1,4.9,4.9,0.9183,5375.0,60,1,0
AMB-T2-010,2024-10-18,0,0,0,60,0,0,0,0,0.0,0.0,1.0,5375.0,60,1,0
AMB-T2-010,2024-10-25,0,0,0,60,0,0,0,0,0.0,0.0,1.0,5375.0,60,1,0
AMB-T2-010,2024-11-01,0,0,0,60,0,0,0,0,0.0,0.0,1.0,5471.0,53,1,0
AMB-T2-010,2024-11-08,0,0,0,60,0,0,0,0,0.0,0.0,1.0,5471.0,53,1,0
AMB-T2-010,2024-11-15,0,0,0,60,0,0,0,0,0.0,0.0,1.0,5471.0,53,1,0
AMB-T2-010,2024-11-22,0,0,0,60,0,0,0,0,0.0,0.0,1.0,5471.0,53,1,0
AMB-T2-010,2024-11-29,0,0,0,60,0,0,0,0,0.0,0.0,1.0,5471.0,53,1,1
AMB-T2-010,2024-12-06,0,0,0,60,0,0,0,0,0.0,0.0,1.0,4657.0,61,1,1
AMB-T2-010,2024-12-13,0,1,1,2,0,0,1,1,3.3,3.3,0.945,4657.0,61,0,0
AMB-T2-010,2024-12-20,1,1,2,4,0,1,1,1,3.3,3.3,0.945,4657.0,61,0,0
AMB-T2-010,2024-12-27,1,1,2,11,0,1,1,1,3.3,3.3,0.945,4657.0,61,0,0
AMB-T2-010,2025-01-03,1,1,2,18,0,1,1,1,3.3,3.3,0.945,4326.0,66,0,0
AMB-T2-010,2025-01-10,1,1,2,25,0,1,1,1,3.3,3.3,0.945,4326.0,66,0,0
AMB-T2-010,2025-01-17,1,1,2,32,0,1,1,1,3.3,3.3,0.945,4326.0,66,0,0
AMB-T2-010,2025-01-24,1,1,2,39,0,1,1,1,3.3,3.3,0.945,4326.0,66,0,0
AMB-T2-010,2025-01-31,1,1,2,46,0,1,1,1,3.3,3.3,0.945,1734.0,28,0,0
AMB-T2-010,2025-02-07,1,1,2,53,0,1,1,1,3.3,3.3,0.945,5070.0,67,0,0
AMB-T2-010,2025-02-14,0,0,0,60,0,0,0,0,0.0,0.0,1.0,5070.0,67,1,0
AMB-T2-010,2025-02-21,0,0,0,60,0,0,0,0,0.0,0.0,1.0,5070.0,67,1,1
AMB-T2-010,2025-02-28,0,0,0,60,0,0,0,0,0.0,0.0,1.0,5070.0,67,1,1
AMB-T2-010,2025-03-07,0,1,1,5,1,0,0,1,5.1,5.1,0.915,5813.0,79,1,0
AMB-T2-010,2025-03-14,0,1,1,12,1,0,0,1,5.1,5.1,0.915,5813.0,79,1,0
AMB-T2-010,2025-03-21,0,1,1,19,1,0,0,1,5.1,5.1,0.915,5813.0,79,1,0
AMB-T2-010,2025-03-28,0,1,1,26,1,0,0,1,5.1,5.1,0.915,5813.0,79,1,0
AMB-T2-010,2025-04-04,0,1,1,33,1,0,0,1,5.1,5.1,0.915,5730.0,66,1,0
AMB-T2-010,2025-04-11,0,1,1,40,1,0,0,1,5.1,5.1,0.915,5730.0,66,1,1
AMB-T2-010,2025-04-18,0,1,1,47,1,0,0,1,5.1,5.1,0.915,5730.0,66,1,1
AMB-T2-010,2025-04-25,0,2,2,6,1,1,0,2,10.8,5.4,0.82,5730.0,66,1,0
AMB-T2-010,2025-05-02,0,1,1,13,0,1,0,1,5.7,5.7,0.905,5431.0,62,1,0
AMB-T2-010,2025-05-09,0,1,1,20,0,1,0,1,5.7,5.7,0.905,5431.0,62,1,0
AMB-T2-010,2025-05-16,0,1,1,27,0,1,0,1,5.7,5.7,0.905,5431.0,62,1,0
AMB-T2-010,2025-05-23,0,1,1,34,0,1,0,1,5.7,5.7,0.905,5431.0,62,1,0
AMB-T2-010,2025-05-30,0,1,1,41,0,1,0,1,5.7,5.7,0.905,5431.0,62,1,0
AMB-T2-010,2025-06-06,0,1,1,48,0,1,0,1,5.7,5.7,0.905,3562.0,63,1,0
AMB-T2-010,2025-06-13,0,1,1,55,0,1,0,1,5.7,5.7,0.905,3562.0,63,1,1
AMB-T2-010,2025-06-20,1,0,1,6,0,1,0,0,0.0,0.0,1.0,3562.0,63,1,1
AMB-T2-010,2025-06-27,1,2,3,0,1,1,1,2,11.0,5.5,0.8167,3562.0,63,0,1
AMB-T2-010,2025-07-04,1,2,3,7,1,1,1,2,11.0,5.5,0.8167,4428.0,74,0,1
AMB-T2-010,2025-07-11,1,3,4,5,1,1,2,3,14.0,4.67,0.7667,4428.0,74,0,1
AMB-T2-010,2025-07-18,1,4,5,3,1,1,3,4,16.5,4.12,0.725,4428.0,74,0,1
AMB-T2-010,2025-07-25,1,4,5,10,1,1,3,4,16.5,4.12,0.725,4428.0,74,0,1
AMB-T2-010,2025-08-01,1,5,6,2,2,1,3,5,18.1,3.62,0.6983,6022.0,78,0,0
AMB-T2-010,2025-08-08,1,5,6,9,2,1,3,5,18.1,3.62,0.6983,6022.0,78,0,1
AMB-T2-010,2025-08-15,0,5,5,16,2,0,3,5,18.1,3.62,0.6983,6022.0,78,0,1
AMB-T2-010,2025-08-22,0,6,6,6,2,1,3,6,22.6,3.77,0.6233,6022.0,78,0,0
AMB-T2-010,2025-08-29,0,4,4,13,1,1,2,4,11.6,2.9,0.8067,6022.0,78,0,1
AMB-T2-010,2025-09-05,0,3,3,20,1,1,1,3,8.6,2.87,0.8567,5115.0,48,0,1
AMB-T2-010,2025-09-12,0,4,4,2,1,1,2,4,11.8,2.95,0.8033,5115.0,48,0,0
AMB-T2-010,2025-09-19,0,3,3,9,1,1,1,3,9.3,3.1,0.845,5115.0,48,0,0
AMB-T2-010,2025-09-26,0,4,4,4,1,2,1,3,9.3,3.1,0.845,5115.0,48,0,0
AMB-T2-010,2025-10-03,0,3,3,11,0,2,1,2,7.7,3.85,0.8717,5112.0,68,0,0
AMB-T2-010,2025-10-10,0,3,3,18,0,2,1,2,7.7,3.85,0.8717,5112.0,68,0,0
AMB-T2-010,2025-10-17,0,2,2,25,0,1,1,1,3.2,3.2,0.9467,5112.0,68,0,0
AMB-T2-010,2025-10-24,0,2,2,32,0,1,1,1,3.2,3.2,0.9467,5112.0,68,0,0
AMB-T2-010,2025-10-31,0,2,2,39,0,1,1,1,3.2,3.2,0.9467,2975.0,51,0,0
AMB-T2-010,2025-11-07,0,2,2,46,0,1,1,1,3.2,3.2,0.9467,6042.0,109,0,1
AMB-T2-010,2025-11-14,0,1,1,53,0,1,0,0,0.0,0.0,1.0,6042.0,109,1,1
AMB-T2-010,2025-11-21,0,1,1,2,0,0,1,2,3.7,1.85,0.9383,6042.0,109,0,0
AMB-T2-010,2025-11-28,0,1,1,9,0,0,1,2,3.7,1.85,0.9383,6042.0,109,0,0
AMB-T2-010,2025-12-05,0,1,1,16,0,0,1,2,3.7,1.85,0.9383,5736.0,115,0,0
AMB-T2-010,2025-12-12,0,1,1,23,0,0,1,2,3.7,1.85,0.9383,5736.0,115,0,0
AMB-T2-011,2024-03-01,1,2,3,32,0,1,2,2,9.0,4.5,0.85,5321.0,65,0,0
AMB-T2-011,2024-03-08,0,2,2,39,0,0,2,2,9.0,4.5,0.85,5321.0,65,0,0
AMB-T2-011,2024-03-15,0,2,2,46,0,0,2,2,9.0,4.5,0.85,5321.0,65,0,1
AMB-T2-011,2024-03-22,0,1,1,53,0,0,1,1,6.4,6.4,0.8933,5321.0,65,0,1
AMB-T2-011,2024-03-29,0,1,1,4,0,0,1,1,5.4,5.4,0.91,5321.0,65,0,0
AMB-T2-011,2024-04-05,0,1,1,11,0,0,1,1,5.4,5.4,0.91,4999.0,114,0,0
AMB-T2-011,2024-04-12,0,1,1,18,0,0,1,1,5.4,5.4,0.91,4999.0,114,0,0
AMB-T2-011,2024-04-19,0,1,1,25,0,0,1,1,5.4,5.4,0.91,4999.0,114,0,0
AMB-T2-011,2024-04-26,0,1,1,32,0,0,1,1,5.4,5.4,0.91,4999.0,114,0,0
AMB-T2-011,2024-05-03,0,1,1,39,0,0,1,1,5.4,5.4,0.91,3718.0,101,0,0
AMB-T2-011,2024-05-10,0,1,1,46,0,0,1,1,5.4,5.4,0.91,3718.0,101,0,0
AMB-T2-011,2024-05-17,0,1,1,53,0,0,1,1,5.4,5.4,0.91,3718.0,101,0,0
AMB-T2-011,2024-05-24,0,0,0,60,0,0,0,0,0.0,0.0,1.0,3718.0,101,1,0
AMB-T2-011,2024-05-31,0,0,0,60,0,0,0,0,0.0,0.0,1.0,1172.0,36,1,0
AMB-T2-011,2024-06-07,0,0,0,60,0,0,0,0,0.0,0.0,1.0,3534.0,57,1,0
AMB-T2-011,2024-06-14,0,0,0,60,0,0,0,0,0.0,0.0,1.0,3534.0,57,1,1
AMB-T2-011,2024-06-21,0,0,0,60,0,0,0,0,0.0,0.0,1.0,3534.0,57,1,1
AMB-T2-011,2024-06-28,0,2,2,2,1,1,0,1,7.2,7.2,0.88,3534.0,57,1,0
AMB-T2-011,2024-07-05,1,2,3,5,1,2,0,1,7.2,7.2,0.88,4021.0,48,1,0
AMB-T2-011,2024-07-12,1,2,3,12,1,2,0,1,7.2,7.2,0.88,4021.0,48,1,0
AMB-T2-011,2024-07-19,1,2,3,19,1,2,0,1,7.2,7.2,0.88,4021.0,48,1,0
AMB-T2-011,2024-07-26,1,2,3,26,1,2,0,1,7.2,7.2,0.88,4021.0,48,1,0
AMB-T2-011,2024-08-02,1,3,4,0,1,2,1,1,7.2,7.2,0.88,3351.0,63,0,0
AMB-T2-011,2024-08-09,1,3,4,7,1,2,1,1,7.2,7.2,0.88,3351.0,63,0,0
AMB-T2-011,2024-08-16,1,3,4,14,1,2,1,1,7.2,7.2,0.88,3351.0,63,0,0
AMB-T2-011,2024-08-23,1,3,4,21,1,2,1,1,7.2,7.2,0.88,3351.0,63,0,0
AMB-T2-011,2024-08-30,0,1,1,28,0,0,1,0,0.0,0.0,1.0,1692.0,36,0,0
AMB-T2-011,2024-09-06,0,1,1,35,0,0,1,0,0.0,0.0,1.0,3682.0,77,0,0
AMB-T2-011,2024-09-13,0,1,1,42,0,0,1,0,0.0,0.0,1.0,3682.0,77,0,1
AMB-T2-011,2024-09-20,0,1,1,49,0,0,1,0,0.0,0.0,1.0,3682.0,77,0,1
AMB-T2-011,2024-09-27,0,2,2,1,0,1,1,1,4.6,4.6,0.9233,3682.0,77,0,1
AMB-T2-011,2024-10-04,0,2,2,1,0,1,1,2,8.2,4.1,0.8633,4731.0,85,0,0
AMB-T2-011,2024-10-11,0,2,2,8,0,1,1,2,8.2,4.1,0.8633,4731.0,85,0,0
AMB-T2-011,2024-10-18,0,2,2,15,0,1,1,2,8.2,4.1,0.8633,4731.0,85,0,0
AMB-T2-011,2024-10-25,0,2,2,22,0,1,1,2,8.2,4.1,0.8633,4731.0,85,0,0
AMB-T2-011,2024-11-01,0,2,2,29,0,1,1,2,8.2,4.1,0.8633,4846.0,85,0,0
AMB-T2-011,2024-11-08,0,2,2,36,0,1,1,2,8.2,4.1,0.8633,4846.0,85,0,1
AMB-T2-011,2024-11-15,0,2,2,43,0,1,1,2,8.2,4.1,0.8633,4846.0,85,0,1
AMB-T2-011,2024-11-22,0,3,3,0,1,1,1,3,11.6,3.87,0.8067,4846.0,85,0,0
AMB-T2-011,2024-11-29,0,2,2,7,1,0,1,2,7.0,3.5,0.8833,4846.0,85,0,0
AMB-T2-011,2024-12-06,0,1,1,14,1,0,0,1,3.4,3.4,0.9433,5077.0,84,1,0
AMB-T2-011,2024-12-13,0,1,1,21,1,0,0,1,3.4,3.4,0.9433,5077.0,84,1,0
AMB-T2-011,2024-12-20,0,1,1,28,1,0,0,1,3.4,3.4,0.9433,5077.0,84,1,0
AMB-T2-011,2024-12-27,0,1,1,35,1,0,0,1,3.4,3.4,0.9433,5077.0,84,1,0
AMB-T2-011,2025-01-03,1,1,2,3,1,1,0,1,3.4,3.4,0.9433,6439.0,92,1,0
AMB-T2-011,2025-01-10,1,1,2,10,1,1,0,1,3.4,3.4,0.9433,6439.0,92,1,0
AMB-T2-011,2025-01-17,1,1,2,17,1,1,0,1,3.4,3.4,0.9433,6439.0,92,1,0
AMB-T2-011,2025-01-24,1,0,1,24,0,1,0,0,0.0,0.0,1.0,6439.0,92,1,0
AMB-T2-011,2025-01-31,1,0,1,31,0,1,0,0,0.0,0.0,1.0,3467.0,49,1,0
AMB-T2-011,2025-02-07,1,0,1,38,0,1,0,0,0.0,0.0,1.0,6849.0,59,1,0
AMB-T2-011,2025-02-14,1,0,1,45,0,1,0,0,0.0,0.0,1.0,6849.0,59,1,0
AMB-T2-011,2025-02-21,1,0,1,52,0,1,0,0,0.0,0.0,1.0,6849.0,59,1,0
AMB-T2-011,2025-02-28,1,0,1,59,0,1,0,0,0.0,0.0,1.0,6849.0,59,1,0
AMB-T2-011,2025-03-07,0,0,0,60,0,0,0,0,0.0,0.0,1.0,5791.0,43,1,0
AMB-T2-011,2025-03-14,0,0,0,60,0,0,0,0,0.0,0.0,1.0,5791.0,43,1,0
AMB-T2-011,2025-03-21,0,0,0,60,0,0,0,0,0.0,0.0,1.0,5791.0,43,1,0
AMB-T2-011,2025-03-28,0,0,0,60,0,0,0,0,0.0,0.0,1.0,5791.0,43,1,0
AMB-T2-011,2025-04-04,0,0,0,60,0,0,0,0,0.0,0.0,1.0,4685.0,61,1,1
AMB-T2-011,2025-04-11,0,0,0,60,0,0,0,0,0.0,0.0,1.0,4685.0,61,1,1
AMB-T2-011,2025-04-18,0,2,2,2,2,0,0,2,2.5,1.25,0.9583,4685.0,61,1,0
AMB-T2-011,2025-04-25,0,2,2,9,2,0,0,2,2.5,1.25,0.9583,4685.0,61,1,0
AMB-T2-011,2025-05-02,0,2,2,16,2,0,0,2,2.5,1.25,0.9583,4865.0,44,1,0
AMB-T2-011,2025-05-09,0,2,2,23,2,0,0,2,2.5,1.25,0.9583,4865.0,44,1,0
AMB-T2-011,2025-05-16,0,2,2,30,2,0,0,2,2.5,1.25,0.9583,4865.0,44,1,0
AMB-T2-011,2025-05-23,0,2,2,37,2,0,0,2,2.5,1.25,0.9583,4865.0,44,1,0
AMB-T2-011,2025-05-30,0,2,2,44,2,0,0,2,2.5,1.25,0.9583,4865.0,44,1,0
AMB-T2-011,2025-06-06,0,2,2,51,2,0,0,2,2.5,1.25,0.9583,5182.0,44,1,0
AMB-T2-011,2025-06-13,0,1,1,58,1,0,0,1,1.0,1.0,0.9833,5182.0,44,1,1
AMB-T2-011,2025-06-20,1,0,1,1,0,1,0,0,0.0,0.0,1.0,5182.0,44,1,1
AMB-T2-011,2025-06-27,1,1,2,5,1,1,0,1,4.5,4.5,0.925,5182.0,44,1,0
AMB-T2-011,2025-07-04,1,1,2,12,1,1,0,1,4.5,4.5,0.925,4644.0,71,1,0
AMB-T2-011,2025-07-11,1,1,2,19,1,1,0,1,4.5,4.5,0.925,4644.0,71,1,1
AMB-T2-011,2025-07-18,1,1,2,26,1,1,0,1,4.5,4.5,0.925,4644.0,71,1,1
AMB-T2-011,2025-07-25,1,2,3,1,2,1,0,2,6.1,3.05,0.8983,4644.0,71,1,1
AMB-T2-011,2025-08-01,1,3,4,6,2,2,0,3,10.0,3.33,0.8333,4450.0,93,1,0
AMB-T2-011,2025-08-08,1,3,4,13,2,2,0,3,10.0,3.33,0.8333,4450.0,93,1,0
AMB-T2-011,2025-08-15,1,3,4,20,2,2,0,3,10.0,3.33,0.8333,4450.0,93,1,0
AMB-T2-011,2025-08-22,0,2,2,27,1,1,0,2,5.5,2.75,0.9083,4450.0,93,1,0
AMB-T2-011,2025-08-29,0,2,2,34,1,1,0,2,5.5,2.75,0.9083,4450.0,93,1,0
AMB-T2-011,2025-09-05,0,2,2,41,1,1,0,2,5.5,2.75,0.9083,4169.0,86,1,1
AMB-T2-011,2025-09-12,0,2,2,48,1,1,0,2,5.5,2.75,0.9083,4169.0,86,1,1
AMB-T2-011,2025-09-19,0,3,3,5,1,2,0,3,11.2,3.73,0.8133,4169.0,86,1,0
AMB-T2-011,2025-09-26,0,1,1,12,0,1,0,1,5.7,5.7,0.905,4169.0,86,1,0
AMB-T2-011,2025-10-03,0,1,1,19,0,1,0,1,5.7,5.7,0.905,4655.0,78,1,0
AMB-T2-011,2025-10-10,0,1,1,26,0,1,0,1,5.7,5.7,0.905,4655.0,78,1,0
AMB-T2-011,2025-10-17,0,1,1,33,0,1,0,1,5.7,5.7,0.905,4655.0,78,1,0
AMB-T2-011,2025-10-24,0,2,2,5,1,1,0,1,5.7,5.7,0.905,4655.0,78,1,0
AMB-T2-011,2025-10-31,0,2,2,12,1,1,0,1,5.7,5.7,0.905,2885.0,42,1,0
